"date","time","platform","file","type","caption","hashtags"
"2026-07-23","20:00","TikTok + Instagram Reels","videos/ad-ford-bumper-4-6.mp4","Product ad","How I fixed my car for half price. Ford Fiesta Front Bumper from £98 (was £260) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-24","08:00","TikTok + Instagram Reels","videos/cmp-audi-radiator-17-1.mp4","Price comparison","Audi A4 Radiator: main dealer £210 vs Calibre £88. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-24","12:00","TikTok + Instagram Reels","videos/ad-ford-bumper-5-6.mp4","Product ad","Garages are keeping this a secret. Ford Fiesta Front Bumper from £98 (was £260) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-24","15:00","TikTok + Instagram Reels","videos/cmp-audi-radiator-17-2.mp4","Price comparison","Audi A4 Radiator: main dealer £210 vs Calibre £88. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-24","18:00","TikTok + Instagram Reels","videos/ad-ford-bumper-6-6.mp4","Product ad","Pranged it? Don’t panic. Ford Fiesta Front Bumper from £98 (was £260) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-24","20:00","TikTok + Instagram Reels","videos/cmp-ford-splitter-18-0.mp4","Price comparison","Ford Focus ST Splitter: main dealer £160 vs Calibre £64. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-25","08:00","TikTok + Instagram Reels","videos/ad-ford-bumper-7-6.mp4","Product ad","This is why your repair bill is mad. Ford Fiesta Front Bumper from £98 (was £260) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-25","12:00","TikTok + Instagram Reels","videos/cmp-ford-splitter-18-1.mp4","Price comparison","Ford Focus ST Splitter: main dealer £160 vs Calibre £64. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-25","15:00","TikTok + Instagram Reels","videos/ad-ford-headlight-0-7.mp4","Product ad","Stop overpaying for car parts. Ford Focus Headlight from £82 (was £235) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-25","18:00","TikTok + Instagram Reels","videos/cmp-ford-splitter-18-2.mp4","Price comparison","Ford Focus ST Splitter: main dealer £160 vs Calibre £64. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-25","20:00","TikTok + Instagram Reels","videos/ad-ford-headlight-1-7.mp4","Product ad","Your dealer is robbing you. Ford Focus Headlight from £82 (was £235) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-26","08:00","TikTok + Instagram Reels","videos/cmp-mercedes-taillight-19-0.mp4","Price comparison","Mercedes C-Class Tail Light: main dealer £300 vs Calibre £110. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-26","12:00","TikTok + Instagram Reels","videos/ad-ford-headlight-2-7.mp4","Product ad","POV: you found cheap quality parts. Ford Focus Headlight from £82 (was £235) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-26","15:00","TikTok + Instagram Reels","videos/cmp-mercedes-taillight-19-1.mp4","Price comparison","Mercedes C-Class Tail Light: main dealer £300 vs Calibre £110. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-26","18:00","TikTok + Instagram Reels","videos/ad-ford-headlight-3-7.mp4","Product ad","Car flippers — you NEED this. Ford Focus Headlight from £82 (was £235) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-26","20:00","TikTok + Instagram Reels","videos/cmp-mercedes-taillight-19-2.mp4","Price comparison","Mercedes C-Class Tail Light: main dealer £300 vs Calibre £110. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-27","08:00","TikTok + Instagram Reels","videos/ad-ford-headlight-4-7.mp4","Product ad","How I fixed my car for half price. Ford Focus Headlight from £82 (was £235) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-27","12:00","TikTok + Instagram Reels","videos/cmp-vw-headlight-20-0.mp4","Price comparison","VW Golf Headlight: main dealer £320 vs Calibre £105. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-27","15:00","TikTok + Instagram Reels","videos/ad-ford-headlight-5-7.mp4","Product ad","Garages are keeping this a secret. Ford Focus Headlight from £82 (was £235) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-27","18:00","TikTok + Instagram Reels","videos/cmp-vw-headlight-20-1.mp4","Price comparison","VW Golf Headlight: main dealer £320 vs Calibre £105. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-27","20:00","TikTok + Instagram Reels","videos/ad-ford-headlight-6-7.mp4","Product ad","Pranged it? Don’t panic. Ford Focus Headlight from £82 (was £235) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-28","08:00","TikTok + Instagram Reels","videos/cmp-vw-headlight-20-2.mp4","Price comparison","VW Golf Headlight: main dealer £320 vs Calibre £105. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-28","12:00","TikTok + Instagram Reels","videos/ad-ford-headlight-7-7.mp4","Product ad","This is why your repair bill is mad. Ford Focus Headlight from £82 (was £235) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-28","15:00","TikTok + Instagram Reels","videos/cmp-nissan-grille-21-0.mp4","Price comparison","Nissan Juke Grille: main dealer £165 vs Calibre £59. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-28","18:00","TikTok + Instagram Reels","videos/ad-vw-tailgate-0-8.mp4","Product ad","Stop overpaying for car parts. VW Golf Tailgate from £185 (was £540) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-28","20:00","TikTok + Instagram Reels","videos/cmp-nissan-grille-21-1.mp4","Price comparison","Nissan Juke Grille: main dealer £165 vs Calibre £59. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-29","08:00","TikTok + Instagram Reels","videos/ad-vw-tailgate-1-8.mp4","Product ad","Your dealer is robbing you. VW Golf Tailgate from £185 (was £540) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-29","12:00","TikTok + Instagram Reels","videos/cmp-nissan-grille-21-2.mp4","Price comparison","Nissan Juke Grille: main dealer £165 vs Calibre £59. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-29","15:00","TikTok + Instagram Reels","videos/ad-vw-tailgate-2-8.mp4","Product ad","POV: you found cheap quality parts. VW Golf Tailgate from £185 (was £540) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-29","18:00","TikTok + Instagram Reels","videos/cmp-toyota-bonnet-22-0.mp4","Price comparison","Toyota Corolla Bonnet: main dealer £520 vs Calibre £175. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-29","20:00","TikTok + Instagram Reels","videos/ad-vw-tailgate-3-8.mp4","Product ad","Car flippers — you NEED this. VW Golf Tailgate from £185 (was £540) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-30","08:00","TikTok + Instagram Reels","videos/cmp-toyota-bonnet-22-1.mp4","Price comparison","Toyota Corolla Bonnet: main dealer £520 vs Calibre £175. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-30","12:00","TikTok + Instagram Reels","videos/ad-vw-tailgate-4-8.mp4","Product ad","How I fixed my car for half price. VW Golf Tailgate from £185 (was £540) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-30","15:00","TikTok + Instagram Reels","videos/cmp-toyota-bonnet-22-2.mp4","Price comparison","Toyota Corolla Bonnet: main dealer £520 vs Calibre £175. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-30","18:00","TikTok + Instagram Reels","videos/ad-vw-tailgate-5-8.mp4","Product ad","Garages are keeping this a secret. VW Golf Tailgate from £185 (was £540) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-30","20:00","TikTok + Instagram Reels","videos/cmp-vauxhall-door-23-0.mp4","Price comparison","Vauxhall Corsa Door: main dealer £420 vs Calibre £140. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-31","08:00","TikTok + Instagram Reels","videos/ad-vw-tailgate-6-8.mp4","Product ad","Pranged it? Don’t panic. VW Golf Tailgate from £185 (was £540) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-07-31","12:00","TikTok + Instagram Reels","videos/cmp-vauxhall-door-23-1.mp4","Price comparison","Vauxhall Corsa Door: main dealer £420 vs Calibre £140. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-31","15:00","TikTok + Instagram Reels","videos/ad-vw-tailgate-7-8.mp4","Product ad","This is why your repair bill is mad. VW Golf Tailgate from £185 (was £540) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-07-31","18:00","TikTok + Instagram Reels","videos/cmp-vauxhall-door-23-2.mp4","Price comparison","Vauxhall Corsa Door: main dealer £420 vs Calibre £140. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-07-31","20:00","TikTok + Instagram Reels","videos/ad-vw-door-0-9.mp4","Product ad","Stop overpaying for car parts. VW Polo Door from £160 (was £480) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-08-01","08:00","TikTok + Instagram Reels","videos/cmp-kia-bumper-24-0.mp4","Price comparison","Kia Sportage Front Bumper: main dealer £380 vs Calibre £135. Why pay more? 👀 calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-08-01","12:00","TikTok + Instagram Reels","videos/ad-vw-door-1-9.mp4","Product ad","Your dealer is robbing you. VW Polo Door from £160 (was £480) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
